,ctime,activePower,label
0,2019-11-17 00:00:00,0.0,0
1,2019-11-17 00:01:00,0.0,0
2,2019-11-17 00:02:00,0.0,0
3,2019-11-17 00:03:00,0.0,0
4,2019-11-17 00:04:00,0.0,0
5,2019-11-17 00:05:00,0.0,0
6,2019-11-17 00:06:00,0.0,0
7,2019-11-17 00:07:00,0.0,0
8,2019-11-17 00:08:00,0.0,0
9,2019-11-17 00:09:00,0.0,0
10,2019-11-17 00:10:00,0.0,0
11,2019-11-17 00:11:00,0.0,0
12,2019-11-17 00:12:00,0.0,0
13,2019-11-17 00:13:00,0.0,0
14,2019-11-17 00:14:00,0.0,0
15,2019-11-17 00:15:00,0.0,0
16,2019-11-17 00:16:00,0.0,0
17,2019-11-17 00:17:00,0.0,0
18,2019-11-17 00:18:00,0.0,0
19,2019-11-17 00:19:00,0.0,0
20,2019-11-17 00:20:00,0.0,0
21,2019-11-17 00:21:00,0.0,0
22,2019-11-17 00:22:00,0.0,0
23,2019-11-17 00:23:00,0.0,0
24,2019-11-17 00:24:00,0.0,0
25,2019-11-17 00:25:00,0.0,0
26,2019-11-17 00:26:00,0.0,0
27,2019-11-17 00:27:00,0.0,0
28,2019-11-17 00:28:00,0.0,0
29,2019-11-17 00:29:00,0.0,0
30,2019-11-17 00:30:00,0.0,0
31,2019-11-17 00:31:00,0.0,0
32,2019-11-17 00:32:00,0.0,0
33,2019-11-17 00:33:00,0.0,0
34,2019-11-17 00:34:00,0.0,0
35,2019-11-17 00:35:00,0.0,0
36,2019-11-17 00:36:00,0.0,0
37,2019-11-17 00:37:00,0.0,0
38,2019-11-17 00:38:00,0.0,0
39,2019-11-17 00:39:00,0.0,0
40,2019-11-17 00:40:00,0.0,0
41,2019-11-17 00:41:00,0.0,0
42,2019-11-17 00:42:00,0.0,0
43,2019-11-17 00:43:00,0.0,0
44,2019-11-17 00:44:00,0.0,0
45,2019-11-17 00:45:00,0.0,0
46,2019-11-17 00:46:00,0.0,0
47,2019-11-17 00:47:00,0.0,0
48,2019-11-17 00:48:00,0.0,0
49,2019-11-17 00:49:00,0.0,0
50,2019-11-17 00:50:00,0.0,0
51,2019-11-17 00:51:00,0.0,0
52,2019-11-17 00:52:00,0.0,0
53,2019-11-17 00:53:00,0.0,0
54,2019-11-17 00:54:00,0.0,0
55,2019-11-17 00:55:00,0.0,0
56,2019-11-17 00:56:00,0.0,0
57,2019-11-17 00:57:00,0.0,0
58,2019-11-17 00:58:00,0.0,0
59,2019-11-17 00:59:00,0.0,0
60,2019-11-17 01:00:00,0.0,0
61,2019-11-17 01:01:00,0.0,0
