,ctime,activePower,label
0,2019-12-19 23:00:00,0.0,0
1,2019-12-19 23:01:00,0.0,0
2,2019-12-19 23:02:00,0.0,0
3,2019-12-19 23:03:00,0.0,0
4,2019-12-19 23:04:00,0.0,0
5,2019-12-19 23:05:00,0.0,0
6,2019-12-19 23:06:00,0.0,0
7,2019-12-19 23:07:00,0.0,0
8,2019-12-19 23:08:00,0.0,0
9,2019-12-19 23:09:00,0.0,0
10,2019-12-19 23:10:00,0.0,0
11,2019-12-19 23:11:00,0.0,0
12,2019-12-19 23:12:00,0.0,0
13,2019-12-19 23:13:00,0.0,0
14,2019-12-19 23:14:00,0.0,0
15,2019-12-19 23:15:00,0.0,0
16,2019-12-19 23:16:00,0.0,0
17,2019-12-19 23:17:00,0.0,0
18,2019-12-19 23:18:00,0.0,0
19,2019-12-19 23:19:00,0.0,0
20,2019-12-19 23:20:00,0.0,0
21,2019-12-19 23:21:00,0.0,0
22,2019-12-19 23:22:00,0.0,0
23,2019-12-19 23:23:00,0.0,0
24,2019-12-19 23:24:00,0.0,0
25,2019-12-19 23:25:00,0.0,0
26,2019-12-19 23:26:00,0.0,0
27,2019-12-19 23:27:00,0.0,0
28,2019-12-19 23:28:00,0.0,0
29,2019-12-19 23:29:00,0.0,0
30,2019-12-19 23:30:00,0.0,0
31,2019-12-19 23:31:00,0.0,0
32,2019-12-19 23:32:00,0.0,0
33,2019-12-19 23:33:00,0.0,0
34,2019-12-19 23:34:00,0.0,0
35,2019-12-19 23:35:00,0.0,0
36,2019-12-19 23:36:00,0.0,0
37,2019-12-19 23:37:00,0.0,0
38,2019-12-19 23:38:00,0.0,0
39,2019-12-19 23:39:00,0.0,0
40,2019-12-19 23:40:00,0.0,0
41,2019-12-19 23:41:00,0.0,0
42,2019-12-19 23:42:00,0.0,0
43,2019-12-19 23:43:00,0.0,0
44,2019-12-19 23:44:00,0.0,0
45,2019-12-19 23:45:00,0.0,0
46,2019-12-19 23:46:00,0.0,0
47,2019-12-19 23:47:00,209.0,0
48,2019-12-19 23:48:00,141.0,0
49,2019-12-19 23:49:00,129.0,0
50,2019-12-19 23:50:00,119.0,0
51,2019-12-19 23:51:00,115.0,0
52,2019-12-19 23:52:00,114.0,0
53,2019-12-19 23:53:00,113.0,0
54,2019-12-19 23:54:00,112.0,0
55,2019-12-19 23:55:00,112.0,0
56,2019-12-19 23:56:00,112.0,0
57,2019-12-19 23:57:00,112.0,0
58,2019-12-19 23:58:00,112.0,0
59,2019-12-19 23:59:00,111.0,0
60,2019-12-20 00:00:00,111.0,0
61,2019-12-20 00:01:00,111.0,0
62,2019-12-20 00:02:00,111.0,0
63,2019-12-20 00:03:00,110.0,0
64,2019-12-20 00:04:00,109.0,0
65,2019-12-20 00:05:00,109.0,0
66,2019-12-20 00:06:00,109.0,0
67,2019-12-20 00:07:00,108.0,0
68,2019-12-20 00:08:00,108.0,0
69,2019-12-20 00:09:00,109.0,0
70,2019-12-20 00:10:00,108.0,0
71,2019-12-20 00:11:00,108.0,0
72,2019-12-20 00:12:00,107.0,0
73,2019-12-20 00:13:00,108.0,0
74,2019-12-20 00:14:00,107.0,0
75,2019-12-20 00:15:00,107.0,0
76,2019-12-20 00:16:00,107.0,0
77,2019-12-20 00:17:00,107.0,0
78,2019-12-20 00:18:00,107.0,0
